ID,Épica,Módulo,Historia/Requerimiento,Tarea,Capa,Descripción,Criterios de aceptación,Prioridad,Responsable,Dependencias,Estado,Estimación (h),Riesgo,Evidencia,Bloque,ADR origen
PRO-BD-20,Pólizas,Póliza,Como usuario necesito registrar las pólizas que amparan cada concepto del contrato.,"Crear tabla de póliza con versionado, UNIQUE de versión vigente e índice de vigencia",BD,"Tabla con FK obligatorias al contrato y al concepto amparado, tipo de póliza, aseguradora, número, porcentaje, fechas de vigencia que admiten nulo, observación, versión, indicador de vigente, la clave de la base aplicada copiada del tipo, estado y auditoría. No almacena el valor asegurado.","1) UNIQUE sobre columna generada que admite una sola versión vigente por póliza lógica 2) FK con RESTRICT al contrato, concepto, tipo y aseguradora 3) Índice sobre la fecha de fin de vigencia para los indicadores del dashboard 4) La clave de la base aplicada se copia al emitir y el valor asegurado no se almacena",Alta,Dev BD,PRO-BD-11 MAE-BD-01 MAE-BD-13 DEC-04,Pendiente,12,Alto,Migración y prueba de segunda versión vigente rechazada,Proceso,ADR-0018 I10
PRO-BD-21,Facturación,Facturación completa,Como responsable técnico necesito que el cálculo de saldos no degrade cuando un contrato acumule cientos de facturas.,Crear índice y revisar impacto de índices en facturación,BD,"Crear el índice por contrato, tipo y estado que sostiene el cálculo de los saldos de anticipo y retenido, y revisar su impacto sobre las escrituras de factura, que ocurren bajo bloqueo del contrato y deben ser cortas.","1) Índice por contrato, tipo y estado creado en el encabezado de factura 2) Plan de ejecución del cálculo de saldos documentado antes y después 3) El tiempo de la transacción de aprobación medido y dentro del objetivo acordado 4) Ningún índice creado sin una consulta que lo justifique",Alta,Dev BD,PRO-BD-14 PRO-BD-17 PRO-BD-18 PRO-BD-19,Pendiente,8,Medio,Planes de ejecución y medición de tiempos de transacción,Proceso,"ADR-0021, 0024, 0025, 0027"
PRO-BD-22,Cálculo,Tarifas tributarias,"Como área contable necesito que las tarifas de IVA, retención en la fuente e ICA tengan un valor por defecto con vigencia.",Crear tabla de tarifas tributarias por defecto con vigencia,BD,"Tabla de configuración de tarifas con vigencia, condicional a DEC-07. La tarifa se copia a la factura al capturarla, de modo que cambiarla después no altera las facturas ya registradas: se copia la regla y se deriva el resultado.","1) Se crea solo si DEC-07 confirma la captura como tasa con tarifas por defecto 2) Cada tarifa tiene vigencia desde y hasta, sin solapamiento, garantizado por restricción o por validación documentada 3) La factura copia la tarifa al registrarse y no la referencia 4) Cambiar una tarifa no modifica ninguna factura existente",Media,Dev BD,DEC-07 FND-BD-02,Pendiente,8,Medio,Migración y prueba de no recálculo retroactivo,Proceso,"ADR-0026 B5, 0023 B7"
PRO-BD-23,Cálculo,Contrato y conceptos,Como usuario necesito poder apagar la solicitud de AIU en un contrato concreto.,"Crear columna de solicitud de AIU en el contrato y de porcentajes A, I y U en el concepto",BD,"El AIU se decide en cadena: el tipo de contrato declara si aplica, el contrato puede apagarlo con permiso propio y auditoría, y el concepto pacta los porcentajes desagregados de administración, imprevistos y utilidad. El desagregado es necesario porque la factura de liquidación pide el porcentaje de utilidad, que no puede derivarse de un AIU total.","1) Columna booleana de solicitud de AIU en el contrato, con valor por defecto tomado de la configuración del tipo 2) Tres columnas de porcentaje desagregado en el concepto, con CHECK de rango 3) Los porcentajes solo se capturan si el contrato solicita AIU 4) La ubicación del apagado corresponde a lo que resuelva el punto abierto P13",Alta,Dev BD,PRO-BD-09 PRO-BD-11 MAE-BD-09,Pendiente,8,Medio,Migración y pruebas de los CHECK de rango,Proceso,ADR-0026 B6
PRO-BD-24,Dashboard,Indicadores,Como usuario necesito que el tablero cargue rápido aunque haya muchos contratos y pólizas.,Crear índice y revisar rendimiento de las agregaciones del dashboard,BD,"Crear los índices sobre las columnas de fecha de vigencia, estado y claves foráneas que usan las agregaciones, y medir antes de introducir cualquier precálculo. No se introduce materialización ni caché hasta que exista evidencia medida de que el cálculo directo no rinde.","1) Índices creados solo donde la medición lo indica 2) Plan de ejecución y tiempo medido de cada indicador documentados 3) No se introduce precálculo, vista materializada ni caché en esta fase 4) Volumen de prueba representativo acordado y usado en la medición",Media,Dev BD,PRO-BD-20 PRO-BD-14 PRO-BD-09,Pendiente,10,Medio,Informe de medición con planes de ejecución y tiempos,Proceso,ADR-0002
PRO-BD-25,Integridad transaccional,Esquema del CORE,Como responsable técnico necesito que cada invariante se garantice en el nivel más bajo que pueda expresarlo.,Validar integridad: aplicar el catálogo de invariantes expresables en el esquema,BD,"Revisar que las invariantes I6 a I15 estén efectivamente declaradas en el esquema mediante UNIQUE, CHECK y columnas generadas, y documentar cuáles no son expresables y quedan garantizadas por bloqueo y revalidación en el backend.",1) Las diez invariantes expresables están declaradas y probadas una a una 2) Las cinco invariantes de saldo quedan documentadas como responsabilidad del backend 3) Una prueba por invariante que intenta violarla y es rechazada 4) El catálogo de invariantes queda publicado junto a las migraciones,Crítica,Dev BD + Tech Lead,PRO-BD-09 PRO-BD-11 PRO-BD-12 PRO-BD-14 PRO-BD-20,Pendiente,12,Alto,Catálogo publicado y suite de pruebas de invariantes,Proceso,ADR-0027
PRO-BD-26,Proveedores,tbl_providers,Como responsable funcional necesito resolver los proveedores duplicados que ya existen antes de aplicar la restricción.,Migrar datos existentes: proceso de consolidación de proveedores duplicados,BD,"Definir y ejecutar el proceso de consolidación de duplicados preexistentes: identificación, criterio de supervivencia, reasignación de referencias y registro del resultado. Sin este proceso la restricción UNIQUE no puede aplicarse.",1) Informe de duplicados con el criterio de consolidación acordado con el área usuaria 2) Las referencias del duplicado quedan reasignadas al superviviente antes de eliminarlo 3) El proceso queda registrado y es auditable 4) La restricción UNIQUE se aplica sin errores después de la consolidación,Alta,Dev BD + Área usuaria,PRO-BD-05,Pendiente,10,Alto,"Informe de duplicados, script de consolidación y registro del resultado",Proceso,ADR-0012 B16
PRO-BE-01,Obras,Obras,"Como usuario necesito guardar la obra y sus responsables, etapas y contactos en una sola operación.",Transacciones: servicio de guardado atómico de la obra con diferencial de colecciones,Backend,"El guardado de una obra es atómico: la obra y sus tres colecciones se escriben en una única transacción. Las colecciones se guardan por diferencial, calculando altas, bajas y modificaciones respecto del estado actual, lo que preserva los identificadores y con ellos la auditoría y las referencias externas.","1) O se persiste el expediente completo o no se persiste nada 2) Las colecciones se guardan por diferencial y no borrando e insertando todo 3) Toda escritura usa la conexión de la transacción, verificado explícitamente 4) Un fallo en cualquier punto revierte también los responsables, etapas y contactos",Crítica,Dev Backend,FND-BE-24 PRO-BD-01 PRO-BD-02 PRO-BD-03 PRO-BD-04,Pendiente,24,Alto,PR y pruebas de rollback con fallo en cada colección,Proceso,ADR-0011
PRO-BE-02,Obras,Obras,Como usuario necesito dar de alta un responsable nuevo desde el formulario de obra sin saltarme los controles de seguridad.,Service: alta de responsable invocando el servicio de usuarios existente,Backend,"El alta de un responsable nuevo desde el formulario de obra crea un usuario del sistema con los mismos controles que el alta administrativa: verificación de unicidad, perfil, estado y permisos. No es un atajo que evite las validaciones de seguridad, y ocurre en la misma transacción que la obra.","1) El servicio de obra invoca el servicio de alta de usuarios y no reimplementa el alta 2) El usuario nuevo pasa por las mismas validaciones que el alta administrativa 3) Si la obra falla, el usuario no queda creado 4) El selector de responsables candidatos se alimenta del servicio de usuarios por permiso",Alta,Dev Backend,PRO-BE-01,Pendiente,12,Alto,PR y prueba de rollback que verifica que el usuario no se creó,Proceso,ADR-0011 B7
PRO-BE-03,Obras,Obras,Como usuario necesito buscar y filtrar obras por varios criterios sin que la consulta sea vulnerable.,Query SQL y validaciones: listado de obras parametrizado y validación de cabecera,Backend,"El listado de obras tendrá más filtros que ningún otro módulo, por lo que las consultas parametrizadas son obligatorias y el campo de ordenamiento debe venir de una lista blanca. Los JOIN a los maestros son externos para que ninguna obra desaparezca por el estado de su constructora o de su tipo.","1) Ningún parámetro del cliente se concatena a la cadena SQL 2) Lista blanca para el campo y el sentido de ordenamiento 3) JOIN externos a todos los maestros 4) Validación de cabecera: obligatorios, coherencia de valores y plazos, unicidad del código y al menos un responsable",Alta,Dev Backend,PRO-BE-01 FND-BE-30,Pendiente,14,Medio,PR con pruebas de inyección y de visibilidad con maestro inactivo,Proceso,ADR-0011 B4 B8
PRO-BE-04,Obras,Obras,Como administrador necesito que no se elimine una obra que ya tiene contratos.,"Reglas de negocio, permisos y auditoría del módulo de obras",Backend,"Eliminación lógica bloqueada si la obra tiene contratos asociados, con error explícito. Nueve acciones de permiso aplicadas en backend y auditoría funcional de valores, plazos, constructora, tipo de contrato y asignación de responsables.",1) Eliminar una obra con contratos devuelve 409 con el motivo y la cantidad 2) Las nueve acciones están declaradas en las rutas y sembradas en el catálogo 3) La auditoría funcional registra valor anterior y nuevo de valores y plazos 4) Las partes dependientes se eliminan en cascada con la obra según la política definida,Alta,Dev Backend,PRO-BE-01 FND-BE-13 FND-BE-22,Pendiente,12,Medio,"PR, matriz ruta-permiso y registros de bitácora de ejemplo",Proceso,ADR-0011 B10
PRO-BE-05,Proveedores,Proveedores,Como usuario necesito buscar un proveedor por su documento antes de crearlo.,"Endpoint, controller y service del módulo de proveedores con búsqueda parametrizada",Backend,"Módulo completo con listado, obtención, creación, edición, cambio de estado, eliminación lógica y búsqueda por documento o razón social. La búsqueda por documento es el punto de mayor riesgo de inyección del módulo y debe ir parametrizada.","1) Todas las consultas parametrizadas, con lista blanca de ordenamiento 2) La búsqueda por documento devuelve el proveedor existente y su estado de asignación a la obra en contexto 3) Eliminar un proveedor con asignaciones a obras devuelve 409 4) Prueba de inyección sobre el buscador por documento",Alta,Dev Backend,PRO-BD-05 PRO-BD-06 FND-BE-29,Pendiente,16,Medio,PR con pruebas de inyección y de bloqueo por uso,Proceso,ADR-0012 B3 B9
PRO-BE-06,Proveedores,Proveedores,Como usuario necesito que si el documento ya existe el sistema me ofrezca asignar el proveedor en lugar de fallar.,Manejo de errores: creación de proveedor con tratamiento de ER_DUP_ENTRY,Backend,"La verificación previa es una cortesía; la restricción UNIQUE es la garantía. El servicio intenta la inserción y traduce el error de duplicado a un 409 con el proveedor existente en la respuesta, de modo que el flujo de crear nuevo converja con el de agregar existente.",1) El servicio maneja el error de duplicado además de la verificación previa 2) La respuesta 409 incluye el proveedor existente para que el cliente ofrezca asignarlo 3) Crear desde el formulario de obra inserta el proveedor y su asignación en la misma transacción 4) Prueba de concurrencia donde dos creaciones simultáneas producen un proveedor y un 409,Alta,Dev Backend,PRO-BE-05 PRO-BD-07 FND-BE-32,Pendiente,12,Alto,PR y prueba de concurrencia con dos creaciones simultáneas,Proceso,ADR-0012
PRO-BE-07,Proveedores,Relación proveedor-obra,Como usuario necesito asignar y desasignar proveedores de una obra sin afectar al maestro.,Endpoint y service de asignación y desasignación proveedor-obra,Backend,Servicios de asignación y desasignación invocables tanto desde el módulo de proveedores como desde el de obras. Desasignar no elimina el proveedor del maestro. La asignación y la desasignación se auditan funcionalmente.,1) Un proveedor ya asignado a la obra devuelve 409 al intentar asignarlo de nuevo 2) Desasignar conserva el proveedor en el maestro 3) Ambas operaciones quedan en la bitácora funcional con autor y fecha 4) Los servicios son invocables desde el guardado transaccional de la obra,Alta,Dev Backend,PRO-BD-07 PRO-BE-05 FND-BE-22,Pendiente,10,Medio,"PR, pruebas de asignación duplicada y registros de bitácora",Proceso,ADR-0012
PRO-BE-08,Proveedores,Proveedores,Como administrador necesito que cada acción sobre proveedores exija su permiso y quede auditada.,Permisos y auditoría del módulo de proveedores,Backend,"Ocho acciones de permiso aplicadas en backend y auditoría funcional de los cambios de identidad y de la asignación y desasignación a obras; técnica para el resto de atributos.",1) Las ocho acciones declaradas en las rutas y sembradas en el catálogo 2) Cambio de tipo o número de documento registrado en la bitácora funcional 3) Contactos y observaciones con auditoría técnica 4) Pruebas de 403 por cada acción,Alta,Dev Backend,PRO-BE-05 FND-BE-13 FND-BE-22,Pendiente,8,Bajo,Matriz ruta-permiso y registros de bitácora,Proceso,ADR-0012 B12
PRO-BE-09,Contratos,Contratos,Como usuario necesito crear un contrato con su valor inicial y sus pólizas en una sola operación.,Transacciones: módulo de contratos y creación atómica del agregado,Backend,"La creación escribe en una sola transacción el contrato, su concepto de valor inicial, sus pólizas y el historial con el estado en ejecución. El mínimo de un valor inicial no es expresable en el esquema y se garantiza precisamente porque ambos se crean juntos.","1) Contrato, concepto inicial, pólizas e historial se crean en una sola transacción 2) Un contrato nunca queda sin su concepto de valor inicial 3) La clave de idempotencia impide que un doble envío cree dos contratos 4) Un fallo en cualquier punto no deja nada persistido",Crítica,Dev Backend,FND-BE-24 FND-BE-27 PRO-BD-09 PRO-BD-11 PRO-BD-10,Pendiente,20,Alto,PR y pruebas de rollback y de doble envío,Proceso,"ADR-0015, 0016 I6, 0027"
PRO-BE-10,Contratos,Contratos,Como usuario necesito que la fecha fin del contrato se calcule sola y se mantenga correcta.,Service: función única de cálculo de la fecha fin del contrato,Backend,"La fecha fin es un valor derivado, calculado exclusivamente en el backend y persistido. Una sola función la calcula a partir de la fecha de inicio, el plazo en su unidad, la suma de prórrogas de todos los otrosí y los días acumulados en suspensión, y se invoca desde todos los eventos que la afectan, dentro de su transacción.","1) Una sola función de cálculo invocada por los cuatro eventos que afectan a la fecha fin 2) El cálculo usa la zona horaria explícita del servidor y nunca una fecha enviada por el cliente 3) Mientras el contrato está suspendido sin fecha de levantamiento la fecha fin queda congelada y marcada como provisional 4) Pruebas de cada evento: cambio de inicio, cambio de plazo, otrosí con prórroga y levantamiento de suspensión",Crítica,Dev Backend,PRO-BE-09 FND-BD-03 DEC-14,Pendiente,14,Alto,PR y suite de pruebas de los cuatro eventos,Proceso,ADR-0015
PRO-BE-11,Contratos,Contratos,Como usuario necesito que el sistema impida asociar un contrato a una etapa que no es de su obra.,"Validaciones: coherencia de etapa, proveedor y obra en el contrato",Backend,La etapa debe pertenecer a la obra del contrato y el proveedor debe estar asignado a esa obra. Son invariantes que el esquema no puede expresar y que se validan en el backend en creación y edición.,"1) Una etapa de otra obra devuelve 400 o 409 con un mensaje que lo explica 2) Un proveedor no asignado a la obra devuelve 409 3) Las validaciones se ejecutan dentro de la transacción, no antes de abrirla 4) Pruebas de ambos casos en creación y en edición",Alta,Dev Backend,PRO-BE-09 PRO-BD-07,Pendiente,8,Medio,PR y pruebas de etapa y proveedor incoherentes,Proceso,ADR-0015
PRO-BE-12,Contratos,Contratos,Como usuario necesito que dos personas no puedan modificar el mismo contrato a la vez y dejarlo inconsistente.,Manejo de concurrencia: bloqueo pesimista del agregado y eliminación bloqueada por facturas,Backend,"Toda operación que afecte al agregado del contrato bloquea la fila del contrato como primera sentencia de la transacción. La eliminación es lógica y está bloqueada si el contrato tiene facturas registradas, con independencia de su estado.","1) El bloqueo es la primera sentencia de cada transacción del agregado, antes de cualquier lectura 2) El orden de bloqueo es contrato, factura, póliza o concepto 3) Eliminar un contrato con facturas devuelve 409 con el motivo 4) Prueba de concurrencia que demuestra la serialización sobre el mismo contrato",Crítica,Dev Backend,FND-BE-25 PRO-BE-09,Pendiente,12,Alto,PR y prueba de concurrencia con dos sesiones,Proceso,"ADR-0015, 0027"
PRO-BE-13,Contratos,Contratos,Como responsable funcional necesito saber si alguna fecha fin persistida dejó de coincidir con su cálculo.,Service: proceso de conciliación de la fecha fin que reporta sin corregir,Backend,Proceso programado que compara la fecha fin persistida con la derivada y reporta las discrepancias sin corregirlas en silencio. Corregir automáticamente ocultaría el defecto que produjo la discrepancia.,"1) El proceso reporta y nunca escribe 2) El informe identifica contrato, fecha persistida, fecha derivada y diferencia 3) Se ejecuta sobre el cron ya montado 4) Una discrepancia introducida a propósito aparece en el informe",Media,Dev Backend,PRO-BE-10 FND-BE-36,Pendiente,8,Bajo,Informe de conciliación con una discrepancia provocada,Proceso,ADR-0015
PRO-BE-14,Contratos,Conceptos contractuales,Como usuario necesito registrar otrosí y el otrosí de liquidación con sus propios porcentajes.,"Endpoint, controller y service de conceptos contractuales por tipo de acto",Backend,"Endpoints separados por tipo de acto, cada uno con su permiso. Cada concepto declara sus propios porcentajes de AIU, anticipo y retenido, que no se heredan del contrato ni del concepto anterior. El valor vigente del contrato es la suma de sus conceptos y no se almacena.",1) Un endpoint y un permiso por tipo de acto 2) La función de cálculo del valor de un concepto es única y compartida con el módulo de cálculo 3) No se admiten otrosí posteriores al otrosí de liquidación 4) El valor vigente se calcula en cada consulta y no se persiste en el contrato,Crítica,Dev Backend,PRO-BD-11 PRO-BE-09 PRO-BE-36,Pendiente,18,Alto,PR y pruebas de los tres tipos de acto,Proceso,ADR-0016
PRO-BE-15,Contratos,Conceptos contractuales,Como usuario necesito que el número de otrosí lo asigne el sistema y no se repita.,Manejo de concurrencia: numeración secuencial de otrosí bajo bloqueo del contrato,Backend,"El número de otrosí lo asigna el backend, es secuencial por contrato y no se reutiliza. Se calcula como el máximo más uno dentro de la transacción y bajo bloqueo de la fila del contrato. El otrosí de liquidación no participa en esa numeración.",1) El número nunca se acepta desde el cliente 2) El cálculo ocurre bajo bloqueo del contrato y dentro de la transacción 3) Dos creaciones simultáneas producen números distintos y consecutivos 4) El otrosí de liquidación se identifica por tipo y no consume número de secuencia,Crítica,Dev Backend,PRO-BE-14 FND-BE-25,Pendiente,10,Alto,PR y prueba de concurrencia con dos otrosí simultáneos,Proceso,ADR-0016 I8
PRO-BE-16,Contratos,Conceptos contractuales,Como auditor necesito que no se cambien los valores pactados después de haber facturado.,Reglas de negocio: inmutabilidad de los conceptos tras la primera factura aprobada,Backend,"Tras la primera factura aprobada del contrato, los valores económicos de todos sus conceptos existentes son inmutables, incluidos los porcentajes de anticipo y de retenido. Un concepto registrado por error se corrige con un otrosí que lo compense, no borrándolo.","1) Modificar un concepto con facturas aprobadas devuelve 409 con la explicación 2) Los conceptos no se eliminan; la única excepción admitida es la anulación acotada que resuelva DEC-18 3) La verificación de existencia de facturas se hace bajo bloqueo 4) Prueba que intenta modificar un porcentaje tras aprobar una factura",Alta,Dev Backend,PRO-BE-14 PRO-BE-23 DEC-18,Pendiente,10,Alto,PR y prueba de modificación rechazada tras aprobación,Proceso,"ADR-0016, 0024, 0025"
PRO-BE-17,Estados de contrato,Estados de contrato,Como usuario necesito saber por qué un contrato no se liquida cuando creo que ya debería.,Reglas de negocio: evaluador de las condiciones de liquidación C1 a C8,Backend,"Función que evalúa las ocho condiciones de cierre tras cada evento de facturación aprobada, dentro de su transacción y bajo bloqueo. Ninguna condición aislada basta: deben cumplirse todas a la vez. Cuando alguna falla, se registra cuál, porque poder responder que falta un saldo de retenido concreto es tan importante como la transición misma.","1) Las ocho condiciones se evalúan juntas y bajo bloqueo del contrato 2) Si todas se cumplen, la transición a liquidado ocurre en la misma transacción 3) Si alguna falla, se registra cuál en el historial para diagnóstico 4) C7 y C8 se implementan solo según lo que resuelva DEC-15",Crítica,Dev Backend,PRO-BE-29 PRO-BE-31 PRO-BE-23 DEC-15,Pendiente,20,Alto,PR y suite de pruebas con una condición fallando cada vez,Proceso,ADR-0017
PRO-BE-18,Estados de contrato,Estados de contrato,Como usuario necesito que el estado del contrato solo cambie por las transiciones permitidas.,Reglas de negocio: máquina de estados declarativa del contrato,Backend,"El estado es un atributo controlado, no un campo editable. Las transiciones válidas se declaran como dato y residen en un punto único consultable por los demás módulos. Una transición no declarada se rechaza con 409 y no con un error genérico. Las transiciones automáticas se evalúan dentro de la transacción del hecho que las causa, nunca por proceso programado.",1) Las transiciones válidas están declaradas como dato en un solo lugar 2) Una transición no declarada devuelve 409 con el detalle 3) Las opciones de transición ofrecidas al cliente provienen del backend 4) Los estados se comparan por clave simbólica y nunca por identificador numérico,Crítica,Dev Backend,PRO-BD-10 FND-BD-04 PRO-BE-09,Pendiente,16,Alto,PR y pruebas de cada transición válida e inválida,Proceso,ADR-0017
PRO-BE-19,Estados de contrato,Suspensiones,Como usuario necesito suspender y reanudar un contrato registrando el motivo y la condición de reanudación.,Endpoint y service de suspensión y levantamiento con recálculo del plazo,Backend,"La suspensión es un estado superpuesto: el contrato conserva el estado del que proviene y regresa a él al levantarla. Captura seis atributos, la fecha de levantamiento se captura al reanudar y al levantar se acumulan los días transcurridos y se recalcula la fecha fin.","1) El contrato regresa al estado previo al levantar y no a un estado fijo 2) Solo puede haber una suspensión abierta, garantizado por restricción y verificado bajo bloqueo 3) Al levantar se acumulan los días y se invoca la función única de cálculo de fecha fin 4) Suspender y levantar exigen permiso propio y motivo obligatorio",Alta,Dev Backend,PRO-BD-12 PRO-BE-18 PRO-BE-10,Pendiente,14,Alto,"PR y pruebas de suspensión, levantamiento y recálculo de fecha fin",Proceso,"ADR-0017, 0015"
PRO-BE-20,Estados de contrato,Efectos de estado,Como usuario necesito que el sistema impida registrar un otrosí en un contrato suspendido o liquidado.,"Reglas de negocio y permisos: efectos de cada estado aplicados en conceptos, facturación y pólizas",Backend,Los efectos de cada estado sobre las operaciones se declaran en un solo lugar y se aplican en el backend de cada módulo afectado. Los documentos siempre pueden adjuntarse y la consulta nunca se bloquea por estado.,"1) La tabla de efectos por estado está declarada en un único punto y la consultan conceptos, facturación y pólizas 2) Una operación no admisible en el estado actual devuelve 409 nombrando el estado 3) Adjuntar documentos y consultar funcionan en todos los estados 4) Las cinco acciones de transición están declaradas como permisos en las rutas",Alta,Dev Backend,PRO-BE-18 FND-BE-13,Pendiente,12,Medio,PR y matriz de pruebas de operación por estado,Proceso,ADR-0017 B9
PRO-BE-21,Pólizas,Pólizas,"Como usuario necesito que el valor asegurado se calcule solo, a partir de la base que define el tipo de póliza.",Endpoint y service de pólizas con valor asegurado derivado y versionado transaccional,Backend,"El valor asegurado se calcula aplicando el porcentaje sobre la base determinada por el tipo, evaluada sobre el concepto amparado, y no se captura ni se almacena. La modificación de una póliza vigente genera una versión nueva, no una edición en sitio: la anterior queda cerrada con su periodo de validez.","1) El valor asegurado nunca se acepta del cliente ni se persiste 2) La póliza registra la clave de la base con la que fue calculada, copiada del tipo al emitir 3) Versionar cierra la versión anterior y abre la nueva en una sola transacción, con una sola vigente 4) Se valida que el concepto amparado pertenezca al contrato de la póliza",Alta,Dev Backend,PRO-BD-20 MAE-BE-10 FND-BE-24 DEC-04,Pendiente,18,Alto,PR y pruebas de versionado y de cálculo de valor asegurado,Proceso,"ADR-0018, 0019"
PRO-BE-22,Pólizas,Cobertura de pólizas,Como usuario necesito ver qué conceptos del contrato no tienen póliza.,Query SQL: consulta de cobertura y estado de vigencia con fecha del servidor,Backend,"Consulta que identifica los conceptos sin póliza del contrato, expuesta en el expediente y en los indicadores. El estado de vigencia se calcula con la fecha del servidor y la misma función la comparte el dashboard, de modo que la cifra y el listado no puedan divergir.",1) La consulta devuelve los conceptos sin póliza por contrato 2) La fecha de referencia proviene del servidor con zona horaria explícita 3) La función de estado de vigencia es la misma que usan los indicadores 4) Un concepto sin póliza es un hallazgo visible y no un error que impida operar,Alta,Dev Backend,PRO-BE-21 FND-BD-03,Pendiente,10,Medio,PR y comparación de la cifra del indicador con su listado,Proceso,"ADR-0018, 0002"
PRO-BE-23,Facturación,"Facturación, modelo común","Como usuario necesito registrar, aprobar y anular facturas con un ciclo de vida claro.","Reglas de negocio: máquina de estados de factura, aprobación y anulación",Backend,"Tres estados: registrada, aprobada y anulada. La aprobación es el hecho que hace que una factura cuente y exige un permiso distinto del de crear. Tras aprobar, la información financiera es inmutable: toda corrección se hace por anulación más registro nuevo. La anulación no borra, exige motivo y revierte su efecto por exclusión del cálculo.","1) Una factura aprobada no se edita: el intento devuelve 409 y ofrece anular y registrar de nuevo 2) Aprobar exige un permiso distinto del de crear 3) Anular exige motivo y, si la factura estaba aprobada, un permiso reforzado 4) El estado anulada es terminal y desaparecer de los saldos no requiere movimiento compensatorio",Crítica,Dev Backend,PRO-BD-14 PRO-BD-15 FND-BE-13 DEC-16,Pendiente,18,Alto,PR y pruebas de las transiciones válidas e inválidas,Proceso,ADR-0020
PRO-BE-24,Facturación,"Facturación, modelo común",Como usuario necesito que reenviar el formulario de una factura no genere una segunda.,Manejo de concurrencia: idempotencia y bloqueo en el registro y la aprobación de facturas,Backend,"La creación y la aprobación son idempotentes por clave. Toda transacción de facturación con contrato bloquea la fila del contrato como primera sentencia y luego la de la factura, en ese orden fijo. Los saldos se recalculan después del bloqueo, nunca antes.","1) Una repetición con la misma clave devuelve la factura ya creada o el estado ya alcanzado 2) El bloqueo del contrato es la primera sentencia y precede a toda lectura de saldos 3) Orden de bloqueo contrato y luego factura, respetado en registro, aprobación y anulación 4) Prueba de doble aprobación simultánea que produce una sola aprobación",Crítica,Dev Backend,FND-BE-25 FND-BE-27 PRO-BE-23,Pendiente,16,Alto,PR y pruebas de doble envío y de aprobación simultánea,Proceso,"ADR-0020, 0027"
PRO-BE-25,Facturación,Facturación de avance de obra,Como usuario necesito facturar el avance de la obra durante la ejecución del contrato.,"Endpoint y reglas de negocio de la facturación de avance, condicional a DEC-01",Backend,"Tarea condicional y bloqueante. Confirmada la asociación de la factura de liquidación al otrosí de liquidación, durante la ejecución la única factura de contrato es la de anticipo: no hay mecanismo para facturar avance, ni se amortiza anticipo ni se acumula retenido hasta la liquidación.",1) Se implementa solo tras resolver DEC-01 y actualizar el ADR-0021 2) El mecanismo elegido respeta el modelo común de encabezado y detalle 3) Su efecto sobre los saldos de anticipo y retenido queda declarado antes de implementar 4) No se implementa ninguna solución provisional mientras la decisión esté abierta,Crítica,Dev Backend,DEC-01 PRO-BD-13 PRO-BE-23,Pendiente,24,Alto,"Acta de DEC-01, ADR-0021 actualizado y PR",Proceso,"ADR-0021 B1, 0017"
PRO-BE-26,Facturación,Factura de liquidación,Como usuario necesito registrar la factura de liquidación asociada al otrosí de liquidación.,"Endpoint, validaciones y reglas de negocio de la factura de liquidación",Backend,"Registro del tipo liquidación con su detalle, verificando que el concepto sea de tipo otrosí de liquidación y pertenezca al contrato de la factura, que el contrato esté en liquidación y que el proveedor sea el del contrato. La amortización y el retenido se registran como movimientos con valor por defecto calculado.","1) El concepto asociado es de tipo otrosí de liquidación y del mismo contrato 2) La factura solo se admite con el contrato en liquidación, tanto al registrar como al aprobar 3) El proveedor de la factura coincide con el del contrato 4) El límite de valor acumulado se aplica según lo que resuelva DEC-08",Crítica,Dev Backend,PRO-BD-18 PRO-BE-23 PRO-BE-36 DEC-03 DEC-08,Pendiente,20,Alto,"PR y pruebas de concepto ajeno, estado no admisible y proveedor distinto",Proceso,ADR-0021
PRO-BE-27,Facturación,Factura de anticipo,Como usuario necesito que no se facture más anticipo del pactado.,Validaciones y reglas de negocio de la factura de anticipo,Backend,"El valor de la factura de anticipo no puede superar el anticipo por facturar, verificado al registrar y de nuevo al aprobar bajo bloqueo. Se admiten varias facturas de anticipo mientras quede saldo por facturar. Solo es admisible con el contrato en ejecución.","1) El tope se revalida en la aprobación y no solo en el registro 2) Superado el anticipo pactado, el rechazo indica el pactado y el ya facturado 3) Solo se admite con el contrato en ejecución, al registrar y al aprobar 4) Las facturas registradas no reservan saldo y la segunda aprobación puede rechazarse",Alta,Dev Backend,PRO-BD-17 PRO-BE-29 PRO-BE-24,Pendiente,12,Alto,PR y prueba de dos registros que superan el pactado al aprobar el segundo,Proceso,"ADR-0021, 0024 I1"
